id,title,title_fr,slug,path,country,latlng,source,type
"locations:PALNo1710767605555",Nokdim,,[pal],"[pal,pal_a1_2,pal_a2_11]",,"{""lat"":31.644837, ""lng"":35.244118}",INSO,node
"locations:PALRa1710402999467","Rafah Crossing",,[pal],"[pal,pal_a1_1,pal_a2_16]",,"{""lat"":31.24846, ""lng"":34.25938}",INSO,node
"locations:PALSh1709110060338","Shavei Shomron",,[pal],"[pal,pal_a1_2,pal_a2_04]",,"{""lat"":32.263635, ""lng"":35.184959}",INSO,node
"locations:PALSh1710173270648",Shiloh,,[pal],"[pal,pal_a1_2,pal_a2_07]",,"{""lat"":32.053591, ""lng"":35.298548}",INSO,node
"locations:PALZu1710159415070",Zufim,,[pal],"[pal,pal_a1_2,pal_a2_05]",,"{""lat"":32.197922, ""lng"":35.0093}",INSO,node
locations:ad-darraj,"Ad Darraj","Ad Darraj",[pal],"[pal,pal_a1_1,pal_a2_13,gaza]",,"{""lat"":31.516771, ""lng"":34.46469}",,node
locations:an-naser,"An Naser","An Naser",[pal],"[pal,pal_a1_1,pal_a2_13,gaza]",,"{""lat"":31.532171, ""lng"":34.459293}",,node
locations:as-sabra,"As Sabra","As Sabra",[pal],"[pal,pal_a1_1,pal_a2_13,gaza]",,"{""lat"":31.508487, ""lng"":34.450127}",,node
locations:as-salam,As-Salam,As-Salam,[pal],"[pal,pal_a1_1,pal_a2_13,gaza]",,"{""lat"":31.516255, ""lng"":34.497845}",,node
"locations:ash-sheikh-'ijleen","Ash Sheikh 'Ijleen","Ash Sheikh 'Ijleen",[pal],"[pal,pal_a1_1,pal_a2_13,gaza]",,"{""lat"":31.50499, ""lng"":34.424788}",,node
"locations:ash-sheikh-radwan","Ash Sheikh Radwan","Ash Sheikh Radwan",[pal],"[pal,pal_a1_1,pal_a2_13,gaza]",,"{""lat"":31.531524, ""lng"":34.470466}",,node
"locations:ash-shuja'iyeh-ijdeedeh","Ash Shuja'iyeh - Ijdeedeh","Ash Shuja'iyeh - Ijdeedeh",[pal],"[pal,pal_a1_1,pal_a2_13,gaza]",,"{""lat"":31.500302, ""lng"":34.479204}",,node
locations:at-tuffah,"At Tuffah","At Tuffah",[pal],"[pal,pal_a1_1,pal_a2_13,gaza]",,"{""lat"":31.513261, ""lng"":34.481969}",,node
locations:at-turukman,"At Turukman","At Turukman",[pal],"[pal,pal_a1_1,pal_a2_13,gaza]",,"{""lat"":31.475844, ""lng"":34.471813}",,node
"locations:at-turukman-ijdeedeh","At Turukman - Ijdeedeh","At Turukman - Ijdeedeh",[pal],"[pal,pal_a1_1,pal_a2_13,gaza]",,"{""lat"":31.491339, ""lng"":34.469042}",INSO,node
locations:az-zaitoun,"Az Zaitoun","Az Zaitoun",[pal],"[pal,pal_a1_1,pal_a2_13,gaza]",,"{""lat"":31.488336, ""lng"":34.445504}",INSO,node
locations:gaza,"Gaza City","Gaza City",[pal],"[pal,pal_a1_1,pal_a2_13]",,"{""lat"":34.44, ""lng"":31.519}",,
locations:ijdeedeh,Ijdeedeh,Ijdeedeh,[pal],"[pal,pal_a1_1,pal_a2_13,gaza]",,"{""lat"":31.498936, ""lng"":34.499185}",,node
locations:northern-remal,"Northern Remal","Northern Remal",[pal],"[pal,pal_a1_1,pal_a2_13,gaza]",,"{""lat"":31.523868, ""lng"":34.449909}",,node
locations:old-city,"Old City","Old City",[pal],"[pal,pal_a1_1,pal_a2_13,gaza]",,"{""lat"":31.505226, ""lng"":34.464924}",INSO,node
locations:pal,Palestine,,[pal],[],,,,
locations:pal_a1_1,"Gaza Strip",,[pal],[pal],,,,
locations:pal_a1_2,"West Bank",,[pal],[pal],,,,
locations:pal_a2_01,Jenin,,[pal],"[pal,pal_a1_2]",,,,
locations:pal_a2_02,Tubas,,[pal],"[pal,pal_a1_2]",,,,
locations:pal_a2_03,Tulkarm,,[pal],"[pal,pal_a1_2]",,,,
locations:pal_a2_04,Nablus,,[pal],"[pal,pal_a1_2]",,,,
locations:pal_a2_05,Qalqilya,,[pal],"[pal,pal_a1_2]",,,,
locations:pal_a2_06,Salfit,,[pal],"[pal,pal_a1_2]",,,,
locations:pal_a2_07,Ramallah,,[pal],"[pal,pal_a1_2]",,,,
locations:pal_a2_08,Jericho,,[pal],"[pal,pal_a1_2]",,,,
locations:pal_a2_09,Jerusalem,,[pal],"[pal,pal_a1_2]",,,,
locations:pal_a2_10,Bethlehem,,[pal],"[pal,pal_a1_2]",,,,
locations:pal_a2_11,Hebron,,[pal],"[pal,pal_a1_2]",,,,
locations:pal_a2_12,"North Gaza",,[pal],"[pal,pal_a1_1]",,,,
locations:pal_a2_13,Gaza,,[pal],"[pal,pal_a1_1]",,,,
locations:pal_a2_14,"Deir Al-Balah",,[pal],"[pal,pal_a1_1]",,,,
locations:pal_a2_15,"Khan Younis",,[pal],"[pal,pal_a1_1]",,,,
locations:pal_a2_16,Rafah,,[pal],"[pal,pal_a1_1]",,,,
locations:pal_c_0001,"An Najada",,[pal],"[pal,pal_a1_2,pal_a2_11]",,"{""lat"":31.4081091368, ""lng"":35.2123906298}",PCBS,node
locations:pal_c_0002,Fuqeiqis,,[pal],"[pal,pal_a1_2,pal_a2_11]",,"{""lat"":31.4888731604, ""lng"":34.9868286991}",PCBS,node
locations:pal_c_0003,"Al Buweib",,[pal],"[pal,pal_a1_2,pal_a2_11]",,"{""lat"":31.4646027865, ""lng"":35.1565437454}",PCBS,node
locations:pal_c_0004,"Tura al Gharbiya",,[pal],"[pal,pal_a1_2,pal_a2_01]",,"{""lat"":32.4681740579, ""lng"":35.1536635529}",PCBS,node
locations:pal_c_0005,"As Samu'",,[pal],"[pal,pal_a1_2,pal_a2_11]",,"{""lat"":31.3938165512, ""lng"":35.0663071748}","PCBS Tables",node
locations:pal_c_0006,"Az Zubeidat",,[pal],"[pal,pal_a1_2,pal_a2_08]",,"{""lat"":32.1727261921, ""lng"":35.5299043909}",PCBS,node
locations:pal_c_0007,"Khirbet 'Atuf",,[pal],"[pal,pal_a1_2,pal_a2_02]",,"{""lat"":32.2626401448, ""lng"":35.4369683283}",PCBS,node
locations:pal_c_0008,"Ash Shawawra",,[pal],"[pal,pal_a1_2,pal_a2_10]",,"{""lat"":31.690407962, ""lng"":35.2716789228}","PCBS Tables",node
locations:pal_c_0009,"Ar Ramadin",,[pal],"[pal,pal_a1_2,pal_a2_11]",,"{""lat"":31.3785143393, ""lng"":34.9143964123}",PCBS,node
locations:pal_c_0010,"Anab al Kabir",,[pal],"[pal,pal_a1_2,pal_a2_11]",,"{""lat"":31.3977736182, ""lng"":34.9276036251}","PCBS Tables",node
locations:pal_c_0011,"Khirbet Tawil ash Shih",,[pal],"[pal,pal_a1_2,pal_a2_11]",,"{""lat"":31.3898710859, ""lng"":35.2116849967}","PCBS Tables",node
locations:pal_c_0012,"Al Burj",,[pal],"[pal,pal_a1_2,pal_a2_11]",,"{""lat"":31.4352437883, ""lng"":34.9169943422}",PCBS,node
locations:pal_c_0013,Kurza,,[pal],"[pal,pal_a1_2,pal_a2_11]",,"{""lat"":31.4406659919, ""lng"":34.9990354456}","PCBS Tables",node
locations:pal_c_0014,"Al Karmil",,[pal],"[pal,pal_a1_2,pal_a2_11]",,"{""lat"":31.4260411112, ""lng"":35.1315514754}","PCBS Tables",node
locations:pal_c_0015,"Khallet Salih",,[pal],"[pal,pal_a1_2,pal_a2_11]",,"{""lat"":31.419784601, ""lng"":35.1155475044}","PCBS Tables",node
locations:pal_c_0016,"Adh Dhahiriya",,[pal],"[pal,pal_a1_2,pal_a2_11]",,"{""lat"":31.4151110972, ""lng"":34.97527686}",PCBS,node
locations:pal_c_0017,"Khan Al Ahmar - Wadi As Sider",,[pal],"[pal,pal_a1_2,pal_a2_09]",,"{""lat"":31.809077231, ""lng"":35.3435699792}","part of Al Ka'abina (TajBad)",node
locations:pal_c_0018,"Umm Lasafa",,[pal],"[pal,pal_a1_2,pal_a2_11]",,"{""lat"":31.4362200702, ""lng"":35.1563440455}",PCBS,node
locations:pal_c_0019,"Al Majd",,[pal],"[pal,pal_a1_2,pal_a2_11]",,"{""lat"":31.480675828, ""lng"":34.9521208532}","PCBS Tables",node
locations:pal_c_0020,"Deir al 'Asal at Tahta",,[pal],"[pal,pal_a1_2,pal_a2_11]",,"{""lat"":31.4732513311, ""lng"":34.9449753596}","PCBS Tables",node
locations:pal_c_0021,"Deir al 'Asal al Fauqa",,[pal],"[pal,pal_a1_2,pal_a2_11]",,"{""lat"":31.4677033544, ""lng"":34.9384361233}",PCBS,node
locations:pal_c_0022,"Beit ar Rush at Tahta",,[pal],"[pal,pal_a1_2,pal_a2_11]",,"{""lat"":31.4628593719, ""lng"":34.9364993565}","PCBS Tables",node
locations:pal_c_0023,Sikka,,[pal],"[pal,pal_a1_2,pal_a2_11]",,"{""lat"":31.4914291375, ""lng"":34.9433356017}",PCBS,node
locations:pal_c_0024,"Beit Mirsim",,[pal],"[pal,pal_a1_2,pal_a2_11]",,"{""lat"":31.4505818435, ""lng"":34.9176885948}",PCBS,node
locations:pal_c_0025,"Khallet al 'Aqed",,[pal],"[pal,pal_a1_2,pal_a2_11]",,"{""lat"":31.468491046, ""lng"":34.9865213801}","PCBS Tables",node
locations:pal_c_0026,"Hadab al 'Alaqa",,[pal],"[pal,pal_a1_2,pal_a2_11]",,"{""lat"":31.4544061811, ""lng"":34.9953852037}","PCBS Tables",node
locations:pal_c_0027,"Wadi ash Shajina",,[pal],"[pal,pal_a1_2,pal_a2_11]",,"{""lat"":31.4695180525, ""lng"":35.0318739373}",PCBS,node
locations:pal_c_0028,"Beit ar Rush al Fauqa",,[pal],"[pal,pal_a1_2,pal_a2_11]",,"{""lat"":31.4510060649, ""lng"":34.9271883975}",PCBS,node
locations:pal_c_0029,Karma,,[pal],"[pal,pal_a1_2,pal_a2_11]",,"{""lat"":31.4512691902, ""lng"":35.0272725102}",PCBS,node
locations:pal_c_0030,Tarrama,,[pal],"[pal,pal_a1_2,pal_a2_11]",,"{""lat"":31.4805107964, ""lng"":35.0323459417}","PCBS Tables",node
locations:pal_c_0031,"Hadab al Fawwar",,[pal],"[pal,pal_a1_2,pal_a2_11]",,"{""lat"":31.4771757964, ""lng"":35.0546172472}",PCBS,node
locations:pal_c_0032,"Beit 'Amra",,[pal],"[pal,pal_a1_2,pal_a2_11]",,"{""lat"":31.4494036552, ""lng"":35.0482669568}",PCBS,node
locations:pal_c_0033,Khursa,,[pal],"[pal,pal_a1_2,pal_a2_11]",,"{""lat"":31.4825734725, ""lng"":35.0173400132}","PCBS Tables",node
locations:pal_c_0034,"Al Fawwar Camp",,[pal],"[pal,pal_a1_2,pal_a2_11]",,"{""lat"":31.4797629863, ""lng"":35.0643552529}","PCBS Tables",node
locations:pal_c_0035,Qalqas,,[pal],"[pal,pal_a1_2,pal_a2_11]",,"{""lat"":31.4917234499, ""lng"":35.0951851871}",PCBS,node
locations:pal_c_0036,"Al Heila",,[pal],"[pal,pal_a1_2,pal_a2_11]",,"{""lat"":31.4721064327, ""lng"":35.1082236411}","PCBS Tables",node
locations:pal_c_0037,"Ar Rihiya",,[pal],"[pal,pal_a1_2,pal_a2_11]",,"{""lat"":31.4702737389, ""lng"":35.0787659331}","PCBS Tables",node
locations:pal_c_0038,"Khallet Hajar Fauqa",,[pal],"[pal,pal_a1_2,pal_a2_11]",,"{""lat"":31.4637552315, ""lng"":35.1646595367}","part of Al Buweib",node
locations:pal_c_0039,"Khallet Hajar Tahta",,[pal],"[pal,pal_a1_2,pal_a2_11]",,"{""lat"":31.4568813055, ""lng"":35.165813145}","part of Al Buweib",node
locations:pal_c_0040,"Al Ganoub",,[pal],"[pal,pal_a1_2,pal_a2_11]",,"{""lat"":31.5956850442, ""lng"":35.201664522}",VPP,node
locations:pal_c_0041,"Khirbet al Kharaba",,[pal],"[pal,pal_a1_2,pal_a2_11]",,"{""lat"":31.3684153936, ""lng"":35.0888103983}","part of As Samu'",node
locations:pal_c_0042,"Al Muntar",,[pal],"[pal,pal_a1_2,pal_a2_09]",,"{""lat"":31.7451621862, ""lng"":35.318235708}",VPP,node
locations:pal_c_0043,"A Seefer",,[pal],"[pal,pal_a1_2,pal_a2_11]",,"{""lat"":31.3644105116, ""lng"":35.1136793333}",VPP,node
locations:pal_c_0044,"Bir al Maskoob A",,[pal],"[pal,pal_a1_2,pal_a2_09]",,"{""lat"":31.8024977982, ""lng"":35.3140372258}","PCBS Tables",node
locations:pal_c_0045,"Bir al Maskoob B",,[pal],"[pal,pal_a1_2,pal_a2_09]",,"{""lat"":31.8026178302, ""lng"":35.3088421905}","part of Al Ka'abina (TajBad)",node
locations:pal_c_0046,"Wadi Sneysel",,[pal],"[pal,pal_a1_2,pal_a2_09]",,"{""lat"":31.8021277376, ""lng"":35.305816478}","part of Al Ka'abina (TajBad)",node
locations:pal_c_0047,"Abu George Road Bedouins - Kassara",,[pal],"[pal,pal_a1_2,pal_a2_09]",,"{""lat"":31.8069186365, ""lng"":35.3088272647}","part of Al Ka'abina (TajBad)",node
locations:pal_c_0048,"Khashem ad Daraj",,[pal],"[pal,pal_a1_2,pal_a2_11]",,"{""lat"":31.4292832996, ""lng"":35.2439953781}",PCBS,node
locations:pal_c_0049,Wedadie,,[pal],"[pal,pal_a1_2,pal_a2_11]",,"{""lat"":31.3672557775, ""lng"":35.0084903844}","part of 'Arab al Fureijat",node
locations:pal_c_0050,"Sateh al Bahr",,[pal],"[pal,pal_a1_2,pal_a2_08]",,"{""lat"":31.8063782154, ""lng"":35.3950203777}","part of An Nabi Musa",node
locations:pal_c_0051,"Al Hathroura",,[pal],"[pal,pal_a1_2,pal_a2_08]",,"{""lat"":31.8163482225, ""lng"":35.3753407182}","part of An Nabi Musa",node
locations:pal_c_0052,"Khirbet al Mkahhal",,[pal],"[pal,pal_a1_2,pal_a2_01]",,"{""lat"":32.4264478951, ""lng"":35.1402304507}","part of Imreiha",node
locations:pal_c_0053,"Khirbet al-Hamaam",,[pal],"[pal,pal_a1_2,pal_a2_01]",,"{""lat"":32.4188787264, ""lng"":35.1278916787}","part of Imreiha",node
locations:pal_c_0054,"Maghayer ad Deir",,[pal],"[pal,pal_a1_2,pal_a2_07]",,"{""lat"":31.8875588721, ""lng"":35.3216450174}","part of Badiw al Mu'arrajat",node
locations:pal_c_0055,"Zatara al Kurshan",,[pal],"[pal,pal_a1_2,pal_a2_10]",,"{""lat"":31.6698219885, ""lng"":35.2844704798}",VPP,node
locations:pal_c_0056,"Al Jwaya",,[pal],"[pal,pal_a1_2,pal_a2_11]",,"{""lat"":31.4240144597, ""lng"":35.1518332904}","part of Al Karmil",node
locations:pal_c_0057,Osaileh,,[pal],"[pal,pal_a1_2,pal_a2_11]",,"{""lat"":31.3902979414, ""lng"":34.9235830462}",VPP,node
locations:pal_c_0058,"Abo El-Henna",,[pal],"[pal,pal_a1_2,pal_a2_11]",,"{""lat"":31.412126308, ""lng"":34.9090842042}","part of 'Anab al Kabir",node
locations:pal_c_0059,"Ad Dawa",,[pal],"[pal,pal_a1_2,pal_a2_04]",,"{""lat"":32.1344899471, ""lng"":35.3883783084}","part of Ar Rajman",node
locations:pal_c_0060,"Al Walayda",,[pal],"[pal,pal_a1_2,pal_a2_10]",,"{""lat"":31.5604417806, ""lng"":35.2412737366}","part of Arab ar Rashayida",node
locations:pal_c_0061,Firasin,,[pal],"[pal,pal_a1_2,pal_a2_01]",,"{""lat"":32.424648306, ""lng"":35.1084590403}",VPP,node
locations:pal_c_0062,"Al Matwi",,[pal],"[pal,pal_a1_2,pal_a2_06]",,"{""lat"":32.0832779775, ""lng"":35.1293385584}","part of Salfit",node
locations:pal_c_0063,"Iraq al Sakhra",,[pal],"[pal,pal_a1_2,pal_a2_06]",,"{""lat"":32.0756433982, ""lng"":35.1364595961}",VPP,node
locations:pal_c_0064,"Dar Abu Basal",,[pal],"[pal,pal_a1_2,pal_a2_06]",,"{""lat"":32.1109178728, ""lng"":35.1331084056}","part of Haris",node
locations:pal_c_0065,Muhaajir,,[pal],"[pal,pal_a1_2,pal_a2_06]",,"{""lat"":32.0899791863, ""lng"":35.1607275025}","part of Salfit",node
locations:pal_c_0066,"Deir Nidham Bedouins - Al Hossa",,[pal],"[pal,pal_a1_2,pal_a2_07]",,"{""lat"":32.0027560769, ""lng"":35.1023647851}","part of Deir Nidham",node
locations:pal_c_0067,"Ein Qiniya Bedouins - Wadi ad Dulum",,[pal],"[pal,pal_a1_2,pal_a2_07]",,"{""lat"":31.9314910992, ""lng"":35.1584927097}","part of 'Ein Qiniya",node
locations:pal_c_0068,"Wadi Salman",,[pal],"[pal,pal_a1_2,pal_a2_07]",,"{""lat"":31.8800079967, ""lng"":35.0882501272}","part of Kharbatha al Misbah",node
locations:pal_c_0069,"Ras al Tin",,[pal],"[pal,pal_a1_2,pal_a2_07]",,"{""lat"":31.9896522626, ""lng"":35.3731020061}","part of Kafr Malik",node
locations:pal_c_0070,"Wadi Shobash",,[pal],"[pal,pal_a1_2,pal_a2_01]",,"{""lat"":32.4056678322, ""lng"":35.3996292476}",VPP,node
locations:pal_c_0071,"Umm al 'Obor",,[pal],"[pal,pal_a1_2,pal_a2_02]",,"{""lat"":32.2347099602, ""lng"":35.5477035322}",VPP,node
locations:pal_c_0072,Lifjim,,[pal],"[pal,pal_a1_2,pal_a2_04]",,"{""lat"":32.122709316, ""lng"":35.4073391504}",VPP,node
locations:pal_c_0073,"Fasayil al Fauqa",,[pal],"[pal,pal_a1_2,pal_a2_08]",,"{""lat"":32.0341750902, ""lng"":35.4358192671}","part of Fasayil",node
locations:pal_c_0074,"Fasayil al Wusta",,[pal],"[pal,pal_a1_2,pal_a2_08]",,"{""lat"":32.029869595, ""lng"":35.4414766473}",VPP,node
locations:pal_c_0075,"Ras 'Ein al 'Auja",,[pal],"[pal,pal_a1_2,pal_a2_08]",,"{""lat"":31.9448896827, ""lng"":35.403339111}",VPP,node
locations:pal_c_0076,"Al Mu'arrajat East",,[pal],"[pal,pal_a1_2,pal_a2_08]",,"{""lat"":31.9175745534, ""lng"":35.398770331}","part of Badiw al Mu'arrajat",node
locations:pal_c_0077,"An Nuwei'ma Al-Fauqa Bedouins",,[pal],"[pal,pal_a1_2,pal_a2_08]",,"{""lat"":31.8971616943, ""lng"":35.4287936532}","part of 'Ein ad Duyuk al Fauqa",node
locations:pal_c_0078,"Ein el Qilt",,[pal],"[pal,pal_a1_2,pal_a2_07]",,"{""lat"":31.835608717, ""lng"":35.3797417572}",VPP,node
locations:pal_c_0079,"Al Qaffaf",,[pal],"[pal,pal_a1_2,pal_a2_02]",,"{""lat"":32.3949101288, ""lng"":35.4956616189}","part of Bardala",node
locations:pal_c_0080,"As Simiya",,[pal],"[pal,pal_a1_2,pal_a2_11]",,"{""lat"":31.4108427839, ""lng"":35.0476789411}","part of As Samu'",node
locations:pal_c_0081,Mak-hul,,[pal],"[pal,pal_a1_2,pal_a2_02]",,"{""lat"":32.2677766429, ""lng"":35.502690987}","part of Khirbet Humsa",node
locations:pal_c_0082,"Marj Na'ja Herders",,[pal],"[pal,pal_a1_2,pal_a2_08]",,"{""lat"":32.1757508508, ""lng"":35.5314634603}","part of Az Zubeidat",node
locations:pal_c_0083,"An Nabi Samwil Bedouins",,[pal],"[pal,pal_a1_2,pal_a2_09]",,"{""lat"":31.8361412633, ""lng"":35.1873174345}","part of An Nabi Samwil",node
locations:pal_c_0084,"Az Za'ayyem Bedouins",,[pal],"[pal,pal_a1_2,pal_a2_09]",,"{""lat"":31.7958514279, ""lng"":35.2686740795}",VPP,node
locations:pal_c_0085,"Khirbet Samra",,[pal],"[pal,pal_a1_2,pal_a2_02]",,"{""lat"":32.2937740168, ""lng"":35.4917677412}","part of Khirbet Humsa",node
locations:pal_c_0086,"Al Farisiya-Ihmayyer",,[pal],"[pal,pal_a1_2,pal_a2_02]",,"{""lat"":32.3574451585, ""lng"":35.5088402808}","part of Al Farisiya",node
locations:pal_c_0087,"Abu Kbash",,[pal],"[pal,pal_a1_2,pal_a2_04]",,"{""lat"":32.2119921078, ""lng"":35.4405964601}","part of Furush Beit Dajan",node
locations:pal_c_0088,"Wadi Beit Hanina Bedouins",,[pal],"[pal,pal_a1_2,pal_a2_09]",,"{""lat"":31.8311154307, ""lng"":35.2004830883}","part of Beit Hanina al Balad",node
locations:pal_c_0089,"Beit Iksa Bedouins",,[pal],"[pal,pal_a1_2,pal_a2_09]",,"{""lat"":31.8335949172, ""lng"":35.1665124165}","part of Beit Iksa",node
locations:pal_c_0090,"Jabal al Baba",,[pal],"[pal,pal_a1_2,pal_a2_09]",,"{""lat"":31.7743900918, ""lng"":35.2796811862}","part of Al 'Eizariya",node
locations:pal_c_0091,"Wadi al Jimel",,[pal],"[pal,pal_a1_2,pal_a2_09]",,"{""lat"":31.7737614116, ""lng"":35.2851985617}","part of Al 'Eizariya",node
locations:pal_c_0092,"Ma'azi Jaba'",,[pal],"[pal,pal_a1_2,pal_a2_09]",,"{""lat"":31.8605440599, ""lng"":35.2684047596}","part of Jaba'",node
locations:pal_c_0093,"Khallet al Maghara",,[pal],"[pal,pal_a1_2,pal_a2_07]",,"{""lat"":31.8930869426, ""lng"":35.3124888305}",na,node
locations:pal_c_0094,"Wadi as Seeq",,[pal],"[pal,pal_a1_2,pal_a2_07]",,"{""lat"":31.9011384165, ""lng"":35.3250354025}","part of Badiw al Mu'arrajat",node
locations:pal_c_0095,Tublas,,[pal],"[pal,pal_a1_2,pal_a2_09]",,"{""lat"":31.827797733, ""lng"":35.267842668}","part of Hizma",node
locations:pal_c_0096,"North 'Anata Bedouins",,[pal],"[pal,pal_a1_2,pal_a2_09]",,"{""lat"":31.8191765918, ""lng"":35.2706664125}","part of Anata",node
locations:pal_c_0097,"South 'Anata Bedouins (Wa'ar al Beik)",,[pal],"[pal,pal_a1_2,pal_a2_09]",,"{""lat"":31.8058495449, ""lng"":35.2646237207}","part of Anata",node
locations:pal_c_0098,"Abu Nuwar",,[pal],"[pal,pal_a1_2,pal_a2_09]",,"{""lat"":31.7617909985, ""lng"":35.2935100669}",PCBS,node
locations:pal_c_0099,"Arab al Jahilin - al Jabal",,[pal],"[pal,pal_a1_2,pal_a2_09]",,"{""lat"":31.7593874521, ""lng"":35.2851052119}","part of 'Arab al Jahalin",node
locations:pal_c_0100,"Deir Abu Masha'al Herders",,[pal],"[pal,pal_a1_2,pal_a2_07]",,"{""lat"":32.0044834008, ""lng"":35.0603374412}",VPP,node
locations:pal_c_0101,"Abu Sultan",,[pal],"[pal,pal_a1_2,pal_a2_06]",,"{""lat"":32.1321783016, ""lng"":35.0612455488}",VPP,node
locations:pal_c_0102,"Jabal Harasah",,[pal],"[pal,pal_a1_2,pal_a2_10]",,"{""lat"":31.7028187712, ""lng"":35.2430484513}","part of Beit Sahur",node
locations:pal_c_0103,"Khan Al Ahmar - Abu al Helu",,[pal],"[pal,pal_a1_2,pal_a2_09]",,"{""lat"":31.811778211, ""lng"":35.339065633}","part of Al Ka'abina (TajBad)",node
locations:pal_c_0104,"South Al Jib Bedouins",,[pal],"[pal,pal_a1_2,pal_a2_09]",,"{""lat"":31.8406455916, ""lng"":35.1817715796}",VPP,node
locations:pal_c_0105,"khirbet Khamis",,[pal],"[pal,pal_a1_2,pal_a2_10]",,"{""lat"":31.7242783123, ""lng"":35.1965829172}",na,node
